kpi,auc,accuracy,Precision,Recall,F1 score
data/kpi/kpi_2.csv,0.280642648,0.443729904,0.01754386,0.375,0.033519553
data/kpi/kpi_3.csv,0.581820589,0.217611336,0.051660517,0.954545455,0.098016336
data/kpi/kpi_4.csv,0.499303651,0.325389821,0.018197574,0.608695652,0.035338662
data/kpi/kpi_5.csv,0.522750737,0.668152183,0.259816514,0.261061947,0.260437741
data/kpi/kpi_6.csv,0.393292683,0.552742616,0.642156863,0.798780488,0.711956522
data/kpi/kpi_7.csv,nan,0.002442997,0,0,0
data/kpi/kpi_8.csv,0.563184264,0.731343284,0.813813814,0.85488959,0.833846154
data/kpi/kpi_9.csv,0.344473008,0.965899403,0,0,0
data/kpi/kpi_10.csv,0.658411614,0.007659574,0.003418803,1,0.00681431
data/kpi/kpi_11.csv,0.504901961,0.165289256,1,0.009803922,0.019417476
data/kpi/kpi_12.csv,0.621567152,0.580016935,0.56705298,0.593587522,0.580016935
data/kpi/kpi_13.csv,0.996803069,0.676295667,0.01038961,1,0.020565553
data/kpi/kpi_14.csv,0.603552312,0.541389728,0.075949367,0.674157303,0.136518771
data/kpi/kpi_15.csv,0.492231269,0.522986519,0.300578035,0.019323671,0.036312849
data/kpi/kpi_16.csv,nan,0.847244911,0,0,0
data/kpi/kpi_17.csv,0.142817525,0.605067064,0.666666667,0.010012516,0.01972873
data/kpi/kpi_18.csv,0.497216966,0.066540643,0.042007001,0.947368421,0.080446927
data/kpi/kpi_19.csv,0.11772376,0.763842734,0.000183016,0.1,0.000365364
data/kpi/kpi_20.csv,0.473214286,0.388278388,0.397003745,0.946428571,0.559366755
data/kpi/kpi_21.csv,0.446927374,0.313513514,0.038167939,0.833333333,0.072992701
data/kpi/kpi_22.csv,0.515864642,0.522050914,0.02023988,0.509433962,0.038932949
data/kpi/kpi_23.csv,0.08,0.121065375,0.306748466,0.166666667,0.215982721
data/kpi/kpi_24.csv,0.191115312,0.214673913,0.841463415,0.2,0.323185012
data/kpi/kpi_25.csv,0.689367165,0.686111111,0.64494382,0.741054961,0.68966701
,,,,,
,,,,,
data/kpi/kpi_0.csv,0.26753173,0.534384582,0.312676056,0.192819919,0.238538682
data/kpi/kpi_1.csv,nan,0.105504587,0,0,0
data/kpi/kpi_2.csv,0.872089292,0.076098607,0.027088036,1,0.052747253
data/kpi/kpi_3.csv,0.495222351,0.045883941,0.043978349,0.984848485,0.084196891
data/kpi/kpi_4.csv,0.728778779,0.174463077,0.023004531,0.956521739,0.044928523
data/kpi/kpi_5.csv,0.485824398,0.715028472,0.193548387,0.086283186,0.119357307
data/kpi/kpi_6.csv,0.506097561,0.316455696,1,0.012195122,0.024096386
data/kpi/kpi_7.csv,nan,0.996335505,0,0,0
data/kpi/kpi_8.csv,0.466876972,0.736318408,0.776902887,0.933753943,0.848137536
data/kpi/kpi_9.csv,0.456298201,0.863597613,0,0,0
